station,date,time,temp,dewp,stp,slp,visib,wdsp,prcp,sndp,cldc,wnddir,frost,rain,snow,hail,thunder,tornado
414040,2019-01-23,13:11:59,-7.491666,786.5,776.6733,9.773334,0.8383333,0.0,0.0,16.486668,9.973332,238,false,false,false,false,false,false,
265240,2019-01-23,13:11:59,-4.0583353,1009.3994,1016.1979,13.760004,9.575,0.27000025,1.900001,51.565,-1.9950001,99,true,true,true,false,false,false,
505270,2019-01-23,13:11:59,-31.66,993.9169,1031.1515,16.830004,11.145,0.009999995,0.0,86.174995,-28.733347,290,true,true,false,false,false,false,
620100,2019-01-23,13:11:59,-2.8500009,1020.3799,1019.5,11.576667,12.256664,0.07999996,0.0,88.84497,2.150001,254,false,true,false,false,false,false,
36440,2019-01-23,13:11:59,-2.2799995,1002.69946,1007.30054,10.756664,9.878332,0.029999979,0.0,63.62165,0.19999988,3,false,true,false,false,false,false,
35110,2019-01-23,13:11:59,-1.4999998,1026.7318,1034.3365,7.4566674,16.179998,0.0,0.0,63.251667,1.5449996,100,false,false,false,false,false,false,
166820,2019-01-23,13:11:59,-2.1949992,1015.7049,1018.5,10.211668,1.9400002,0.04999997,0.0,79.05836,2.1266658,230,false,true,false,false,false,false,
946750,2019-01-23,13:11:59,4.9716687,1007.6006,1006.595,34.42001,8.443332,0.09999994,0.0,51.720005,17.633343,15,false,true,false,false,false,false,
722499,2019-01-23,13:11:59,-4.366667,1001.1072,1007.49835,14.669997,9.354998,0.0,0.0,72.328316,1.0,344,false,false,false,false,false,false,
380190,2019-01-23,13:11:59,-4.909998,1000.0068,1020.46344,24.343332,22.385,0.0,0.0,3.3266673,-3.2416663,39,true,false,false,false,false,false,
682420,2019-01-23,13:11:59,3.4583337,872.6995,868.41345,19.744999,18.616667,0.15000002,0.0,53.11834,12.210004,143,false,true,false,false,false,false,
85450,2019-01-23,13:11:59,0.7650001,1017.2469,1021.0889,10.819994,7.6500025,0.26000017,0.0,50.81335,3.884999,82,false,true,false,false,false,false,
415300,2019-01-23,13:11:59,6.4900002,978.8995,1021.59393,9.326665,5.426666,0.0,0.0,43.278343,18.05501,246,false,false,false,false,false,false,
61490,2019-01-23,13:11:59,-0.45666656,1005.3682,1010.16156,14.109998,32.748333,0.23999983,0.0,70.895004,0.90666646,186,false,true,false,false,false,false,
37760,2019-01-23,13:11:59,-1.3999995,1010.5889,1016.41486,4.7183337,5.6816654,0.09999994,0.09999994,51.87501,0.5516668,217,false,true,true,false,false,false,
11150,2019-01-23,13:11:59,-3.25,1011.8268,1017.8419,28.161674,45.293324,0.11000002,0.0,81.66333,1.5516663,177,false,true,false,false,false,false,
153500,2019-01-23,13:11:59,-6.440002,1015.61224,1021.0,4.4950013,10.171667,0.009999995,0.30000004,55.12667,-2.7966676,340,true,true,true,false,false,false,
722480,2019-01-23,13:11:59,-4.7233324,1008.0,1019.8994,21.573336,5.648333,0.30000004,0.0,50.471684,1.0999993,254,false,true,false,false,false,false,
722485,2019-01-23,13:11:59,-1.7233325,1014.9297,1019.5,23.638338,12.239999,0.03999998,0.0,50.691654,3.3800008,314,false,true,false,false,false,false,
722486,2019-01-23,13:11:59,-2.1049993,1019.8815,1020.1006,15.831665,10.128329,0.15000002,0.0,95.85166,3.2000015,70,false,true,false,false,false,false,
722484,2019-01-23,13:11:59,-3.5666685,1024.3811,1024.3005,13.736669,8.000002,0.4899998,0.0,50.458336,1.9383339,260,false,true,false,false,false,false,
722489,2019-01-23,13:11:59,-9.834997,1033.9028,1028.6006,14.829999,16.215004,0.0,0.0,14.621661,-2.3700013,319,true,false,false,false,false,false,
722487,2019-01-23,13:11:59,-0.8849996,1018.1006,1019.50507,16.8,6.1450024,0.09999994,0.0,51.443336,4.2450004,217,false,true,false,false,false,false,
760753,2019-01-23,13:11:59,-9.823333,1014.4238,1013.13837,16.90667,14.699999,0.0,0.0,26.533325,0.6516669,9,false,false,false,false,false,false,
722488,2019-01-23,13:11:59,-2.366667,1020.7066,1024.8994,11.905,17.793335,0.21000002,0.0,50.684998,2.0533328,257,false,true,false,false,false,false,
760754,2019-01-23,13:11:59,13.690001,993.8331,1015.8994,10.79,13.153331,0.0,0.0,71.61834,18.576662,210,false,false,false,false,false,false,
681100,2019-01-23,13:11:59,-9.786669,873.8122,869.0688,64.57166,9.128335,0.15999992,0.0,51.05332,5.6066656,157,false,true,false,false,false,false,
24460,2019-01-23,13:11:59,-4.406668,1009.8038,1006.42004,9.823331,18.121668,0.11000002,3.1000013,50.536644,-2.19,265,true,true,true,false,false,false,
85440,2019-01-23,13:11:59,0.67,1025.8005,1028.5,7.3966675,5.454999,0.0,0.0,4.9133315,2.051666,64,false,false,false,false,false,false,
37750,2019-01-23,13:11:59,-2.645001,990.7035,1009.6006,2.896667,8.42,0.15999992,3.8999977,57.428318,-1.5,298,true,true,true,false,false,false,
11120,2019-01-23,13:11:59,-3.3299987,994.5237,998.60376,12.878331,12.566666,0.0,0.0,80.7167,0.9499995,282,true,false,false,false,false,false,
747770,2019-01-23,13:11:59,3.305,1017.1006,1019.80054,11.919999,12.346667,0.09999994,0.0,50.54334,7.7066665,272,false,true,false,false,false,false,
484770,2019-01-23,13:11:59,5.069999,1012.1384,1011.3994,7.401667,4.6266675,0.13000008,0.0,50.98,9.953327,95,false,true,false,false,false,false,
484775,2019-01-23,13:11:59,13.189994,1000.3284,1004.10516,8.018333,1.8066661,0.0,0.0,57.109997,17.875002,322,false,false,false,false,false,false,
166840,2019-01-23,13:11:59,-3.575002,1019.8118,1019.5,11.66667,33.055004,0.26000017,0.0,66.97663,1.7483332,247,false,true,false,false,false,false,
946770,2019-01-23,13:11:59,7.22,1000.1006,1000.10223,31.093334,32.533337,0.0,0.0,19.248325,21.286673,352,false,false,false,false,false,false,
484780,2019-01-23,13:11:59,13.115001,1011.1006,1011.9629,6.29,7.3866677,0.0,0.0,87.61838,18.519993,6,false,false,false,false,false,false,
682400,2019-01-23,13:11:59,0.54,1005.17194,1014.5848,13.664998,14.001668,0.22999981,0.0,66.37001,7.436664,193,false,true,false,false,false,false,
25760,2019-01-23,13:11:59,-4.4083357,1019.6006,1014.10535,17.285,8.068334,0.059999958,4.399997,51.24335,-1.1200002,236,true,true,true,false,false,false,
265290,2019-01-23,13:11:59,-0.45666656,1009.85004,1015.5767,9.251665,14.525,0.0,0.0,40.106655,1.2566668,166,false,false,false,false,false,false,
165500,2019-01-23,13:11:59,0.27000007,1011.78015,1020.96173,17.626669,20.515005,0.01999999,0.0,50.448315,5.22,292,false,true,false,false,false,false,
166830,2019-01-23,13:11:59,-5.7000017,1025.6202,1020.18634,17.425,18.290005,0.0,0.0,92.24168,0.7000004,127,false,false,false,false,false,false,
945430,2019-01-23,13:11:59,12.641665,998.3994,1010.16693,51.133327,6.4083285,0.009999995,0.0,56.304996,22.360004,246,false,true,false,false,false,false,
610750,2019-01-23,13:11:59,-16.906658,1040.45,1012.1006,16.004997,16.993334,0.0,0.0,86.29997,8.213334,275,false,false,false,false,false,false,
874670,2019-01-23,13:11:59,10.54667,1001.82513,1010.19946,13.074999,14.915002,0.009999995,0.0,52.605015,16.093338,209,false,true,false,false,false,false,
442920,2019-01-23,13:11:59,-19.146673,889.5931,1035.4447,3.9566658,1.4883338,0.009999995,3.3999984,62.941654,-15.900009,326,true,true,true,false,false,false,
607100,2019-01-23,13:11:59,-1.9266677,1010.8994,1018.3894,9.461668,23.320005,0.09000002,0.0,50.221672,3.7916667,293,false,true,false,false,false,false,
24440,2019-01-23,13:11:59,-5.3899994,1014.5301,1008.8764,8.081667,6.4666677,0.5699998,9.7999935,82.97502,-2.6033328,321,true,true,true,false,false,false,
471460,2019-01-23,13:11:59,-9.916667,1023.1454,1025.1995,21.399998,4.9183326,0.069999985,0.0,67.623344,-4.699999,23,true,true,false,false,false,false,
726010,2019-01-23,13:11:59,-18.166677,992.7216,1003.0916,25.166666,8.616667,0.04999997,0.0,50.330013,-13.904999,228,true,true,false,false,false,false,
236780,2019-01-23,13:11:59,-16.94833,1024.7562,1023.1928,16.808334,10.423335,0.009999995,0.0,91.530045,-14.054999,65,true,true,false,false,false,false,
586660,2019-01-23,13:11:59,0.53333324,1021.90656,1025.5,12.828338,39.253338,0.17000005,0.0,52.820004,4.513334,226,false,true,false,false,false,false,
727344,2019-01-23,13:11:59,-5.430001,993.1534,968.8634,16.363337,17.103334,0.0,0.0,33.163338,-2.951666,134,true,false,false,false,false,false,
234120,2019-01-23,13:11:59,-13.86333,1006.14954,1012.6367,17.56,10.238336,0.04999997,10.2999935,51.308334,-11.761673,314,true,true,true,false,false,false,
727340,2019-01-23,13:11:59,-15.833343,988.6005,1011.20447,9.361667,13.628335,0.09999994,15.900009,91.38166,-12.906668,264,true,true,true,false,false,false,
728670,2019-01-23,13:11:59,-15.310001,972.1479,1006.2852,11.1050005,17.371668,0.13000008,13.700007,92.42666,-11.195002,262,true,true,true,false,false,false,
351660,2019-01-23,13:11:59,-14.685,1028.76,1018.50183,24.216663,17.356665,0.0,0.0,21.326683,-11.566661,62,true,false,false,false,false,false,
484750,2019-01-23,13:11:59,8.774999,1013.2363,1012.3994,2.836667,5.613333,0.009999995,0.0,51.98169,13.976661,227,false,true,false,false,false,false,
727345,2019-01-23,13:11:59,-18.204998,990.4427,1016.0,17.888336,23.073338,0.009999995,2.099999,86.46163,-14.373338,162,true,true,true,false,false,false,
727347,2019-01-23,13:11:59,-13.199993,1013.9519,1012.2029,13.91,16.996666,0.07999996,13.599994,89.804985,-10.38667,213,true,true,true,false,false,false,
766950,2019-01-23,13:11:59,13.666659,1015.2972,1016.30054,9.860002,16.308332,0.0,0.0,37.725002,18.325,67,false,false,false,false,false,false,
164290,2019-01-23,13:11:59,1.3799993,1016.2816,1019.1006,9.6483345,14.583333,0.15000002,0.0,50.773354,4.086666,350,false,true,false,false,false,false,
471430,2019-01-23,13:11:59,-11.850004,1019.4149,1023.70624,18.191664,8.951667,0.059999958,0.30000004,50.91499,-3.5000005,357,true,true,true,false,false,false,
31634,2019-01-23,13:11:59,1.77,1002.2499,992.6417,10.866664,29.5,0.0,0.0,70.854996,3.44,56,false,false,false,false,false,false,
561370,2019-01-23,13:11:59,-17.171663,716.6996,711.99493,24.088331,4.8249993,0.009999995,0.0,86.50172,-1.6949991,320,true,true,false,false,false,false,
560040,2019-01-23,13:11:59,-23.026663,1002.54675,1003.69006,26.921665,16.426664,0.01999999,0.0,50.583336,-11.681669,74,true,true,false,false,false,false,
727330,2019-01-23,13:11:59,-38.38,991.0815,1016.453,21.051674,10.931667,0.0,33.5,88.716675,-32.79998,356,true,false,true,false,false,false,
726000,2019-01-23,13:11:59,-12.475007,1009.88336,1005.99994,11.503335,33.995,0.04999997,0.0,65.85501,-6.500001,76,true,true,false,false,false,false,
688580,2019-01-23,13:11:59,8.439996,1003.9012,1013.69946,26.743326,20.91333,0.09000002,0.0,51.388344,12.860007,91,false,true,false,false,false,false,
43600,2019-01-23,13:11:59,-7.300002,994.6006,1001.19946,17.121664,12.680002,0.119999915,7.1000037,50.180004,-5.3866677,122,true,true,true,false,false,false,
20980,2019-01-23,13:11:59,-3.6499999,976.29517,992.69946,14.826665,13.710001,0.0,0.0,47.015,-1.4000002,343,true,false,false,false,false,false,
728660,2019-01-23,13:11:59,-4.3000016,947.29785,1006.34375,10.141668,1.1766666,0.27999994,0.0,50.219982,-2.670001,162,true,true,false,false,false,false,
405920,2019-01-23,13:11:59,7.6149983,1033.5233,1022.04694,10.659999,10.384998,0.0,0.0,26.201666,10.048334,194,false,false,false,false,false,false,
616950,2019-01-23,13:11:59,4.5866647,1008.7955,1011.30054,13.815001,3.3216667,0.0,0.0,40.916683,14.583325,96,false,false,false,false,false,false,
916910,2019-01-23,13:11:59,14.354997,1002.9199,1008.5,33.093323,6.873331,0.18000004,0.0,50.29834,17.80833,6,false,true,false,false,false,false,
62700,2019-01-23,13:11:59,-1.4499996,1015.6912,1012.7452,8.641671,15.001667,0.069999985,0.19999988,74.98667,-0.14666662,207,true,true,true,false,false,false,
599970,2019-01-23,13:11:59,12.458341,1010.1222,1011.5,9.96,17.201664,0.029999979,0.0,52.071682,15.339997,36,false,true,false,false,false,false,
31620,2019-01-23,13:11:59,-1.6666666,1004.3831,1011.6219,16.783335,19.22,0.36000007,2.3000014,74.80998,-0.30000004,345,true,true,true,false,false,false,
547050,2019-01-23,13:11:59,-12.606669,1059.5885,1033.5219,3.9399986,2.4000008,0.0,0.0,37.038322,-10.749999,358,true,false,false,false,false,false,
408190,2019-01-23,13:11:59,-2.5783322,1002.2616,1043.2151,28.150003,36.76,0.0,0.0,8.678336,10.353336,200,false,false,false,false,false,false,
364980,2019-01-23,13:11:59,-12.840005,1017.11816,1027.4265,38.753323,0.95,0.0,8.200005,58.36999,-7.97,37,true,false,true,false,false,false,
318290,2019-01-23,13:11:59,-23.916681,1011.6006,1011.8994,32.551655,15.221668,0.01999999,0.30000004,99.28664,-14.966659,216,true,true,true,false,false,false,
20950,2019-01-23,13:11:59,-8.030001,974.5383,990.35004,37.011665,11.193332,0.0,0.0,37.036663,-6.4183354,172,true,false,false,false,false,false,
319590,2019-01-23,13:11:59,-24.031658,1016.19354,1015.30054,26.925013,14.42,0.04999997,1.0,96.80831,-14.408332,183,true,true,true,false,false,false,
728690,2019-01-23,13:11:59,-7.299998,950.51306,1006.16,7.989999,17.739998,0.01999999,4.300002,97.2967,-5.560001,55,true,true,true,false,false,false,
285730,2019-01-23,13:11:59,-19.209991,1022.36615,1026.8528,34.041656,12.180005,0.01999999,8.399996,50.308353,-16.266666,270,true,true,true,false,false,false,
726030,2019-01-23,13:11:59,-19.276663,1000.47327,1005.6383,1.7516665,17.063334,0.27999994,0.0,64.94832,-16.608326,325,true,true,false,false,false,false,
702060,2019-01-23,13:11:59,-11.874996,1004.11163,1003.94946,17.081667,43.69501,0.0,0.0,85.481674,-9.296667,257,true,false,false,false,false,false,
374320,2019-01-23,13:11:59,-2.9499996,948.6979,950.52203,43.846676,4.5049987,0.029999979,8.100004,74.64833,0.89166605,144,true,true,true,false,false,false,
766920,2019-01-23,13:11:59,16.04167,1015.9248,1016.98987,4.418334,0.37999994,0.0,0.0,53.781677,17.533323,294,false,false,false,false,false,false,
223490,2019-01-23,13:11:59,-12.000001,1003.37164,1015.3994,28.438341,15.936665,0.13999997,3.8999977,83.68669,-9.780001,287,true,true,true,false,false,false,
715380,2019-01-23,13:11:59,-11.480002,990.6946,1012.4027,13.779998,18.813335,0.09000002,4.300002,52.27667,-7.583335,306,true,true,true,false,false,false,
387630,2019-01-23,13:11:59,0.81333375,1017.7484,1022.19946,12.068339,12.286665,0.029999979,0.19999988,51.340015,4.52,77,false,true,true,false,false,false,
602300,2019-01-23,13:11:59,-4.549998,1022.4369,1023.3571,20.368341,7.973331,0.029999979,0.0,59.156693,2.925001,90,false,true,false,false,false,false,
471410,2019-01-23,13:11:59,-8.199998,1015.4011,1016.7012,10.105,4.276667,0.13999997,1.2000002,53.111675,-3.7000017,54,true,true,true,false,false,false,
20960,2019-01-23,13:11:59,-12.279998,996.16644,1015.0169,41.296673,3.6466672,0.029999979,30.900017,64.21166,-9.280002,38,true,true,true,false,false,false,
728680,2019-01-23,13:11:59,-13.450004,962.0369,1006.0422,6.3116665,6.394999,0.04999997,8.200005,50.766674,-12.225,33,true,true,true,false,false,false,
343210,2019-01-23,13:11:59,-12.894998,1057.8031,1033.3005,2.9883325,0.08166664,0.0,0.0,27.508337,-10.153336,140,true,false,false,false,false,false,
74700,2019-01-23,13:11:59,-4.466667,938.9435,1024.9202,12.430004,10.72333,0.03999998,0.39999977,56.998333,-0.98333347,218,true,true,true,false,false,false,
320590,2019-01-23,13:11:59,-27.62834,1015.75006,1009.8994,36.32166,6.766666,0.04999997,7.399996,51.008324,-23.249998,91,true,true,true,false,false,false,
702070,2019-01-23,13:11:59,-6.5,994.8994,995.3994,21.195,15.618333,0.029999979,4.300002,67.471664,-3.900001,318,true,true,true,false,false,false,
727350,2019-01-23,13:11:59,-40.08001,985.8055,1018.30383,17.423336,10.94,0.0,25.30001,52.258324,-36.096664,68,true,false,true,false,false,false,
620190,2019-01-23,13:11:59,-0.7600005,1013.3185,1018.80054,5.111666,17.323334,0.25,0.0,70.22332,3.6,280,false,true,false,false,false,false,
916930,2019-01-23,13:11:59,17.419992,1010.17505,1008.6006,27.703321,19.756662,0.03999998,0.0,76.99,20.155,326,false,true,false,false,false,false,
766913,2019-01-23,13:11:59,14.933336,1024.9683,1013.5,10.451667,22.258335,0.17000005,0.0,59.52502,18.813335,64,false,true,false,false,false,false,
259410,2019-01-23,13:11:59,-22.626678,1012.3885,1013.388,22.390001,23.016672,0.03999998,9.200006,50.62666,-20.053335,76,true,true,true,false,false,false,
766910,2019-01-23,13:11:59,13.7699995,1009.5145,1014.4983,11.993334,7.0799985,0.0,0.0,79.14167,16.999992,258,false,false,false,false,false,false,
548360,2019-01-23,13:11:59,-12.0133295,1022.3861,1029.1006,12.245001,11.371665,0.009999995,0.0,50.575,-3.7349994,337,true,true,false,false,false,false,
350370,2019-01-23,13:11:59,-13.790002,1007.1615,1028.1438,20.064995,17.164995,0.009999995,6.799997,68.251656,-11.143334,27,true,true,true,false,false,false,
388950,2019-01-23,13:11:59,0.22666676,1011.19946,1024.8994,10.091666,11.306668,0.01999999,0.5,50.935,5.7800007,336,false,true,true,false,false,false,
31600,2019-01-23,13:11:59,-1.869999,1010.53656,1004.7582,12.02,20.215002,0.09000002,0.09999994,64.84832,0.5,288,false,true,true,false,false,false,
471420,2019-01-23,13:11:59,-12.250007,1005.69135,1012.8994,10.379996,12.911667,0.0,0.09999994,51.424984,-5.423333,255,true,false,true,false,false,false,
405970,2019-01-23,13:11:59,14.190006,1005.24976,1015.0,40.148342,23.890003,0.0,0.0,44.85834,18.50334,139,false,false,false,false,false,false,
703330,2019-01-23,13:11:59,-7.709998,1011.1848,1009.10547,35.954998,29.513329,0.0,0.0,5.731663,-5.3500032,351,true,false,false,false,false,false,
702000,2019-01-23,13:11:59,-19.783333,1005.84,1008.4163,15.523335,10.120001,0.04999997,13.0,98.729996,-16.67499,32,true,true,true,false,false,false,
687280,2019-01-23,13:11:59,-18.5,1013.29016,1018.4201,43.459995,10.276667,0.0,0.0,85.25496,4.416669,79,false,false,false,false,false,false,
260450,2019-01-23,13:11:59,-3.1499987,1011.81134,1018.6979,18.10833,11.071669,0.059999958,1.5999991,51.43668,-1.1566665,319,true,true,true,false,false,false,
727300,2019-01-23,13:11:59,-39.715015,972.6299,1017.48883,30.496664,17.331665,0.0,13.700007,77.36001,-34.68331,104,true,false,true,false,false,false,
728630,2019-01-23,13:11:59,-6.3733315,933.2481,1003.7032,11.67,32.601665,0.11000002,18.099989,51.876663,-5.5100007,228,true,true,true,false,false,false,
74710,2019-01-23,13:11:59,-4.93333,934.2012,936.53827,13.103335,12.615003,0.119999915,1.4000008,82.300026,-1.5149999,172,true,true,true,false,false,false,
109470,2019-01-23,13:11:59,-5.639998,995.7012,1005.3861,7.7383347,13.801666,0.009999995,0.30000004,52.253345,-3.6566663,346,true,true,true,false,false,false,
507880,2019-01-23,13:11:59,-27.423346,1012.12634,1020.69946,18.838339,19.036665,0.119999915,0.0,74.611664,-23.175013,202,true,true,false,false,false,false,
32920,2019-01-23,13:11:59,-1.3249992,1011.9033,1015.3994,7.9833355,22.321661,0.04999997,0.0,52.534992,0.9350003,281,false,true,false,false,false,false,
20940,2019-01-23,13:11:59,-5.3333364,974.78815,993.8251,17.383335,12.11,0.0,0.0,88.87496,-2.1133327,275,true,false,false,false,false,false,
318250,2019-01-23,13:11:59,-33.340008,1006.93005,1016.4983,50.128338,7.416663,0.029999979,2.6999984,52.30499,-28.64668,178,true,true,true,false,false,false,
728620,2019-01-23,13:11:59,-7.5133333,935.4029,1003.5053,21.343332,31.283327,0.069999985,13.700007,51.038307,-6.7099996,211,true,true,true,false,false,false,
61410,2019-01-23,13:11:59,-0.8699999,1018.39026,1018.89844,4.929999,26.590004,0.22999981,0.0,50.076664,-0.19999988,266,true,true,false,false,false,false,
575980,2019-01-23,13:11:59,-3.4999995,1025.0968,1028.99,5.638334,7.2833347,0.059999958,0.0,50.166664,0.5516668,75,true,true,false,false,false,false,
109480,2019-01-23,13:11:59,-5.2500005,961.2935,965.8995,38.885002,0.8350001,0.09999994,8.700006,50.69665,-1.8399997,2,true,true,true,false,false,false,
108150,2019-01-23,13:11:59,-2.9016662,966.72656,970.4615,20.119995,11.555003,0.52000034,10.5,50.701675,-1.1899995,346,true,true,true,false,false,false,
123765,2019-01-23,13:11:59,-20.460003,1017.5383,1005.08844,2.9400012,4.5,0.0,0.0,50.484985,-16.133333,74,true,false,false,false,false,false,
222170,2019-01-23,13:11:59,-11.909997,1015.73505,1011.0237,29.906673,11.876663,0.07999996,14.900008,64.06502,-9.653336,12,true,true,true,false,false,false,
123766,2019-01-23,13:11:59,-10.376672,986.24023,991.77185,7.4033346,8.364995,0.0,0.0,91.49668,-7.1166625,15,true,false,false,false,false,false,
272420,2019-01-23,13:11:59,-12.10666,1013.1006,1019.3994,15.708335,9.996665,0.059999958,5.1000032,52.326675,-10.169996,302,true,true,true,false,false,false,
306270,2019-01-23,13:11:59,-8.273334,992.7135,1034.4144,34.996666,5.8683333,0.009999995,4.8999968,63.773323,-6.043335,42,true,true,true,false,false,false,
915620,2019-01-23,13:11:59,17.38333,986.047,997.0467,8.279997,6.2166653,0.99000067,0.0,93.0183,18.90666,203,false,true,false,false,false,false,
284400,2019-01-23,13:11:59,-15.064994,1004.11884,1019.69946,4.296666,11.134998,0.029999979,4.300002,98.348274,-12.619997,77,true,true,true,false,false,false,
471400,2019-01-23,13:11:59,-8.600002,1021.1485,1025.1761,19.549995,16.009998,0.029999979,0.19999988,52.293335,-3.8133316,75,true,true,true,false,false,false,
603600,2019-01-23,13:11:59,-1.6900004,1020.612,1019.80054,17.506664,6.5216665,0.069999985,0.0,50.920002,2.858334,308,false,true,false,false,false,false,
728650,2019-01-23,13:11:59,-7.038333,936.80664,1003.428,12.381665,14.715,0.0,2.8000016,51.161667,-6.0000014,27,true,false,true,false,false,false,
62750,2019-01-23,13:11:59,-1.5916675,1017.6299,1015.30054,10.010001,15.013334,0.13999997,0.39999977,52.133343,-0.09999994,324,true,true,true,false,false,false,
123760,2019-01-23,13:11:59,-13.419998,1022.6784,1015.5,4.2166677,5.278333,0.0,0.0,61.238335,-9.38667,348,true,false,false,false,false,false,
518550,2019-01-23,13:11:59,-12.724997,933.85516,1027.5,22.889996,9.015001,0.009999995,0.0,52.46332,-3.675001,194,true,true,false,false,false,false,
620160,2019-01-23,13:11:59,1.3249999,1016.9864,1018.7469,7.464998,14.678334,0.119999915,0.0,94.06332,6.693334,53,false,true,false,false,false,false,
20910,2019-01-23,13:11:59,-6.0433316,1006.11334,1000.0702,35.32,25.601671,0.0,0.0,5.924996,-0.7366667,197,true,false,false,false,false,false,
234180,2019-01-23,13:11:59,-16.365,1014.3184,1013.45667,9.073337,11.806668,0.04999997,12.599995,51.62667,-13.840005,257,true,true,true,false,false,false,
715340,2019-01-23,13:11:59,-13.913336,992.07007,1011.38806,16.931664,10.753335,0.0,0.0,2.7933335,-11.738331,258,true,false,false,false,false,false,
123750,2019-01-23,13:11:59,-3.7833333,1016.9285,1018.1006,7.728333,13.86833,0.029999979,1.0999993,76.354965,-1.3950002,1,true,true,true,false,false,false,
321860,2019-01-23,13:11:59,-9.2,998.36975,1002.6006,19.15667,27.788332,0.19999988,7.399996,50.394997,-6.84167,271,true,true,true,false,false,false,
320530,2019-01-23,13:11:59,-24.494993,1008.08844,1011.30054,9.733333,8.281665,0.04999997,11.2999935,50.815,-21.331675,320,true,true,true,false,false,false,
604920,2019-01-23,13:11:59,-1.1999997,1007.5748,1026.3994,15.50333,10.675001,0.0,0.0,86.68834,1.1516664,339,false,false,false,false,false,false,
728640,2019-01-23,13:11:59,-5.5800014,938.4797,1005.6248,17.651669,43.941666,0.07999996,0.0,96.48336,-3.8133347,100,true,true,false,false,false,false,
36490,2019-01-23,13:11:59,-1.6100008,1010.69946,1015.2029,12.133338,9.910001,0.07999996,0.39999977,50.924984,0.5,234,false,true,true,false,false,false,
586650,2019-01-23,13:11:59,-4.649997,1004.8617,1035.1617,24.535004,19.673336,0.11000002,0.0,93.06503,-2.2483332,254,true,true,false,false,false,false,
727310,2019-01-23,13:11:59,-42.27333,968.95154,1016.59235,22.583332,8.990003,0.0,23.599985,50.230003,-36.26499,189,true,false,true,false,false,false,
702031,2019-01-23,13:11:59,-18.261667,1010.67126,1012.9782,20.983335,17.451666,0.0,0.0,42.561665,-14.886671,324,true,false,false,false,false,false,
916970,2019-01-23,13:11:59,15.688338,1023.7497,1008.19946,39.071655,10.399997,0.37000018,0.0,50.82334,19.695007,172,false,true,false,false,false,false,
61430,2019-01-23,13:11:59,-5.139998,1031.7238,1037.897,5.5916653,11.611665,0.0,0.0,48.50331,-3.3033319,341,true,false,false,false,false,false,
318230,2019-01-23,13:11:59,-26.041674,1002.71814,1013.25,29.258333,10.288333,0.03999998,0.0,51.336662,-20.075,85,true,true,false,false,false,false,
109460,2019-01-23,13:11:59,-4.515001,982.82874,1019.94794,26.636667,7.1633363,0.09999994,2.8999991,50.08667,-1.6100003,54,true,true,true,false,false,false,
20920,2019-01-23,13:11:59,-4.3333344,978.707,1001.88635,48.063328,1.906667,0.0,0.0,86.80496,-1.9933336,77,true,false,false,false,false,false,
717990,2019-01-23,13:11:59,-0.71999985,1015.6006,1017.80054,21.853327,11.751665,0.31999984,0.09999994,52.385014,1.3450005,332,false,true,true,false,false,false,
307580,2019-01-23,13:11:59,-12.393334,965.7516,1031.6995,17.744999,3.6566668,0.009999995,2.5,54.9567,-9.516667,5,true,true,true,false,false,false,
273730,2019-01-23,13:11:59,-12.738336,1014.79016,1016.8932,18.02,13.485002,0.01999999,4.8000007,51.946663,-10.973328,114,true,true,true,false,false,false,
60100,2019-01-23,13:11:59,1.245,989.19946,1000.0,13.118332,47.629997,0.11000002,0.0,72.29167,3.0516672,182,false,true,false,false,false,false,
433140,2019-01-23,13:11:59,23.288326,1007.1134,1011.0,7.7000017,7.171667,0.0,0.0,16.71667,28.326681,87,false,false,false,false,false,false,
717995,2019-01-23,13:11:59,-0.85,1032.7551,1030.8994,16.801674,5.5949984,0.0,0.0,89.655045,0.64666694,45,false,false,false,false,false,false,
23190,2019-01-23,13:11:59,-6.8149996,985.95807,968.5252,45.968327,5.3499985,0.09999994,0.0,50.429993,-5.3433332,228,true,true,false,false,false,false,
287970,2019-01-23,13:11:59,-17.699995,1017.898,1027.7231,13.3533325,12.95333,0.04999997,5.6000032,50.225014,-14.950008,46,true,true,true,false,false,false,
513560,2019-01-23,13:11:59,-17.908335,1052.9148,1043.6006,19.57,3.4899995,0.0,0.0,13.570002,-15.235004,138,true,false,false,false,false,false,
476050,2019-01-23,13:11:59,-3.3916686,1014.1547,1018.1563,12.963335,12.871667,0.54999965,7.749994,51.54834,0.19999988,334,false,true,true,false,false,false,
116920,2019-01-23,13:11:59,-3.2916682,963.43805,1023.1795,7.945,15.456667,0.029999979,3.1000013,52.99332,-1.9066656,283,true,true,true,false,false,false,
940850,2019-01-23,13:11:59,19.025003,1003.07874,999.024,30.374994,8.856665,0.25,0.0,52.961655,21.874996,30,false,true,false,false,false,false,
889030,2019-01-23,13:11:59,-0.42666674,978.8419,989.8481,6.743334,17.570002,0.0,0.0,24.223337,0.3433332,310,false,false,false,false,false,false,
477380,2019-01-23,13:11:59,1.3066663,1003.4799,994.6784,10.065,26.133331,0.0,0.0,86.58004,7.9466662,158,false,false,false,false,false,false,
