station,date,time,temp,dewp,stp,slp,visib,wdsp,prcp,sndp,cldc,wnddir,frost,rain,snow,hail,thunder,tornado
703610,2019-01-23,13:11:59,-5.738333,1005.80054,1007.41125,26.485004,7.5266666,0.36000007,12.5,50.081665,-3.8599992,258,true,true,true,false,false,false,
703604,2019-01-23,13:11:59,-8.403334,1007.7113,1005.5,14.541665,15.486666,0.21000002,1.8000009,60.716675,-5.293334,5,true,true,true,false,false,false,
703605,2019-01-23,13:11:59,-22.604992,1008.2633,1007.0813,14.826666,32.54,0.0,0.0,44.376667,-18.534994,158,true,false,false,false,false,false,
703625,2019-01-23,13:11:59,-3.1250007,1001.4351,1007.8768,18.82,23.62167,0.009999995,0.0,50.746677,-1.7450001,98,true,true,false,false,false,false,
703620,2019-01-23,13:11:59,-8.733334,1005.2052,1012.931,13.916668,16.286661,0.15000002,0.0,76.49671,-3.346667,287,true,true,false,false,false,false,
703626,2019-01-23,13:11:59,-7.3416705,1008.6883,1010.3994,15.78833,21.096663,0.30000004,0.0,50.54665,-3.8433335,189,true,true,false,false,false,false,
702315,2019-01-23,13:11:59,-18.550001,975.76495,1011.45294,26.501657,8.525002,0.0,8.899997,79.64503,-14.975008,217,true,false,true,false,false,false,
702310,2019-01-23,13:11:59,-21.748335,992.2401,1005.8334,23.176672,7.5483336,0.03999998,28.868347,67.54665,-18.583323,284,true,true,true,false,false,false,
725040,2019-01-23,13:11:59,-10.619995,1013.1271,1015.597,15.270002,22.283333,0.13000008,1.0,79.65001,-4.886667,186,true,true,true,false,false,false,
726375,2019-01-23,13:11:59,-10.49,1013.8698,1006.5346,11.481666,9.063334,0.069999985,4.488333,50.301655,-7.360004,268,true,true,true,false,false,false,
725045,2019-01-23,13:11:59,-11.846663,1005.8932,1006.62006,13.3933325,23.226664,0.029999979,0.0,76.143326,-5.979999,141,true,true,false,false,false,false,
726370,2019-01-23,13:11:59,-11.435001,990.30054,1013.6271,16.758337,17.798334,0.09999994,4.0,52.660007,-8.099995,301,true,true,true,false,false,false,
749011,2019-01-23,13:11:59,-0.93333375,1000.6387,1026.6335,13.2350025,24.260004,0.0,0.0,32.40668,2.3516672,99,false,false,false,false,false,false,
725046,2019-01-23,13:11:59,-11.135004,1006.63666,1014.842,14.049999,14.01,0.07999996,0.0,74.34333,-6.296666,78,true,true,false,false,false,false,
726379,2019-01-23,13:11:59,-10.906664,1005.6847,1014.3994,11.4749975,15.308333,0.11000002,3.5,50.814983,-7.759997,276,true,true,true,false,false,false,
725030,2019-01-23,13:11:59,-10.013334,1014.30695,1016.6848,15.741664,13.575001,0.119999915,1.8000009,81.56499,-3.3033319,350,true,true,true,false,false,false,
726364,2019-01-23,13:11:59,-14.76167,1000.1117,1013.60016,7.0733333,13.326666,0.0,0.0,65.693344,-10.21,92,true,false,false,false,false,false,
725033,2019-01-23,13:11:59,-14.184996,1008.71344,1014.19946,15.226663,16.018335,0.07999996,0.0,50.661663,-5.9999986,307,true,true,false,false,false,false,
749022,2019-01-23,13:11:59,-8.26,1015.5917,1018.57983,24.040003,15.938333,0.0,0.0,2.5966668,-2.799999,270,true,false,false,false,false,false,
726360,2019-01-23,13:11:59,-10.399998,991.1022,1014.30054,11.759999,18.525,0.069999985,9.299994,60.33168,-7.406671,169,true,true,true,false,false,false,
725038,2019-01-23,13:11:59,-11.834998,1000.8994,1008.31134,19.763342,12.303334,0.0,0.0,82.67336,-6.5900016,76,true,false,false,false,false,false,
725037,2019-01-23,13:11:59,-10.70667,1011.93005,1014.8664,14.246664,20.330006,0.069999985,0.39999977,51.078354,-5.1599994,116,true,true,true,false,false,false,
725036,2019-01-23,13:11:59,-11.5,1013.067,1016.69946,14.051667,10.759999,0.119999915,2.4000003,50.291668,-7.280002,128,true,true,true,false,false,false,
725035,2019-01-23,13:11:59,-9.983334,1016.7215,1015.6221,11.329997,19.053335,0.09999994,2.1999986,51.296673,-4.5999994,238,true,true,true,false,false,false,
726395,2019-01-23,13:11:59,-13.403326,999.7872,1010.1006,13.068337,6.4266677,0.04999997,2.8999991,51.363346,-9.458339,33,true,true,true,false,false,false,
725063,2019-01-23,13:11:59,-7.449998,1005.402,1004.148,16.471666,22.880001,0.03999998,0.0,98.71501,-3.5666661,195,true,true,false,false,false,false,
725061,2019-01-23,13:11:59,-6.326668,1003.4987,1002.5101,14.508333,32.61,0.009999995,0.0,94.530045,-2.445,119,true,true,false,false,false,false,
725060,2019-01-23,13:11:59,-9.190001,1013.06195,1017.0549,13.083337,22.195002,0.09999994,1.2000002,76.96501,-4.5999994,339,true,true,true,false,false,false,
726391,2019-01-23,13:11:59,-13.786674,995.5702,1015.35016,20.118326,5.523334,0.0,0.0,25.881664,-2.4550004,12,true,false,false,false,false,false,
725067,2019-01-23,13:11:59,-10.849996,1010.54675,1012.1979,12.703335,18.436666,0.07999996,0.0,81.318306,-5.7066646,305,true,true,false,false,false,false,
725066,2019-01-23,13:11:59,-9.716664,1015.3633,1015.5303,14.445003,17.768333,0.069999985,0.0,50.109985,-5.9266696,321,true,true,false,false,false,false,
725065,2019-01-23,13:11:59,-8.674998,1010.3317,1011.765,23.588335,24.055004,0.07999996,0.0,70.43501,-4.625001,211,true,true,false,false,false,false,
726394,2019-01-23,13:11:59,-14.0599985,994.12195,993.4633,15.633333,6.665002,0.0,0.0,1.0666664,-11.089997,78,true,false,false,false,false,false,
725064,2019-01-23,13:11:59,-13.8799925,1009.5887,1014.1006,14.698335,22.155003,0.09000002,0.0,51.443325,-8.813334,4,true,true,false,false,false,false,
725069,2019-01-23,13:11:59,-5.299997,1008.238,1015.5784,9.655001,17.723331,0.03999998,0.0,50.833347,-2.1516657,355,true,true,false,false,false,false,
725068,2019-01-23,13:11:59,-10.216673,1013.6006,1016.1006,20.416668,18.08,0.03999998,0.0,54.59833,-5.610001,33,true,true,false,false,false,false,
726390,2019-01-23,13:11:59,-13.120002,987.3203,1012.5186,11.3116665,16.885,0.09000002,8.200005,89.61671,-9.75,350,true,true,true,false,false,false,
726384,2019-01-23,13:11:59,-15.100004,999.3915,1012.00494,8.513334,19.756666,0.0,0.0,91.391624,-11.993333,35,true,false,false,false,false,false,
726385,2019-01-23,13:11:59,-24.646679,1010.9834,981.49005,16.44167,12.651666,0.0,0.0,19.556658,-20.89334,276,true,false,false,false,false,false,
726387,2019-01-23,13:11:59,-11.560003,992.62,1012.5,10.373332,18.226665,0.09000002,10.1,81.78832,-8.178331,51,true,true,true,false,false,false,
726380,2019-01-23,13:11:59,-13.3666725,971.3995,1012.3994,6.3083324,11.633331,0.069999985,7.700004,52.875004,-10.273332,92,true,true,true,false,false,false,
725054,2019-01-23,13:11:59,-15.016666,986.713,964.7336,8.326668,30.020002,0.01999999,0.0,83.866646,-12.706669,8,true,true,false,false,false,false,
725059,2019-01-23,13:11:59,-15.276667,1007.8797,1013.6747,16.686665,8.986666,0.009999995,0.0,50.104992,-9.806666,215,true,true,false,false,false,false,
690514,2019-01-23,13:11:59,0.5900003,995.55176,1030.823,12.92,17.465,0.0,0.0,47.126667,5.3866677,38,false,false,false,false,false,false,
701040,2019-01-23,13:11:59,-22.575006,1013.71466,1014.1317,10.163335,22.46833,0.009999995,1.8000009,52.74499,-18.10333,333,true,true,true,false,false,false,
701043,2019-01-23,13:11:59,-20.980003,1005.30054,1013.1038,13.288333,50.614998,0.0,0.0,41.573338,-18.319998,290,true,false,false,false,false,false,
727685,2019-01-23,13:11:59,-7.419998,987.75977,1005.8331,40.45167,26.188334,0.0,0.0,18.788338,-1.7566667,70,true,false,false,false,false,false,
727680,2019-01-23,13:11:59,-12.993327,949.307,1017.30054,23.889994,20.429998,0.069999985,3.3000019,52.235035,-9.669997,80,true,true,true,false,false,false,
725020,2019-01-23,13:11:59,-9.710004,1013.2802,1016.29034,23.291668,17.28333,0.119999915,1.5999991,93.308304,-3.6600008,296,true,true,true,false,false,false,
726350,2019-01-23,13:11:59,-11.119996,983.2888,1013.2939,11.976663,22.760004,0.09000002,5.7999983,50.313316,-7.9866657,96,true,true,true,false,false,false,
725027,2019-01-23,13:11:59,-15.260009,1011.88824,1014.92944,10.816668,13.028329,0.059999958,0.0,52.393326,-8.94667,82,true,true,false,false,false,false,
725025,2019-01-23,13:11:59,-8.904999,999.6986,1008.27655,19.803335,16.308332,0.029999979,0.7000004,57.981663,-3.364999,127,true,true,true,false,false,false,
727686,2019-01-23,13:11:59,-12.540004,1023.16016,1020.80054,14.355002,21.416668,0.009999995,0.0,50.89834,-9.746669,8,true,true,false,false,false,false,
726355,2019-01-23,13:11:59,-11.060002,1009.6084,1012.67004,10.28333,17.026667,0.009999995,0.0,50.785007,-7.2800016,115,true,true,false,false,false,false,
727687,2019-01-23,13:11:59,-6.571666,990.2284,968.62006,13.236667,14.978332,0.0,0.0,66.08668,-3.3149986,353,true,false,false,false,false,false,
725029,2019-01-23,13:11:59,-15.6533375,993.515,991.25,13.709993,17.818333,0.009999995,0.0,77.34831,-9.800001,223,true,true,false,false,false,false,
726357,2019-01-23,13:11:59,-11.199996,1008.7633,1017.3767,4.6266665,15.623334,0.03999998,3.6000018,51.241665,-7.8300023,288,true,true,true,false,false,false,
726340,2019-01-23,13:11:59,-1.7699996,1011.6132,1018.4232,22.958344,13.118332,0.0,0.0,98.70667,0.5,292,false,false,false,false,false,false,
727670,2019-01-23,13:11:59,-8.214997,953.8995,1017.1006,25.89834,13.448333,0.01999999,4.600003,50.511654,-4.990001,312,true,true,true,false,false,false,
725016,2019-01-23,13:11:59,-13.749999,1022.1013,1013.6006,9.868334,27.86001,0.029999979,0.0,51.36499,-6.3800035,75,true,true,false,false,false,false,
725015,2019-01-23,13:11:59,-17.231667,1023.63513,1015.0986,15.084996,2.7333338,0.069999985,0.0,88.471695,-11.414994,113,true,true,false,false,false,false,
727675,2019-01-23,13:11:59,-9.383331,998.1006,1016.9816,22.778324,21.573336,0.03999998,3.6000018,50.124992,-5.7216663,117,true,true,true,false,false,false,
727676,2019-01-23,13:11:59,-10.289997,984.5,1013.0,31.236664,27.866667,0.069999985,3.8999977,50.406666,-6.958337,123,true,true,true,false,false,false,
749097,2019-01-23,13:11:59,-7.315004,1002.03156,1017.3485,97.69833,19.335,0.0,0.0,33.968338,0.19999988,81,false,false,false,false,false,false,
749092,2019-01-23,13:11:59,-7.9599996,999.9851,1013.4317,115.85668,9.470002,0.0,0.0,98.24497,-2.0,172,true,false,false,false,false,false,
749091,2019-01-23,13:11:59,-2.4833333,1015.9747,1020.5,52.376663,14.046666,0.0,0.0,0.675,3.6099992,220,false,false,false,false,false,false,
749074,2019-01-23,13:11:59,-10.125,1010.89325,1015.69946,53.351696,11.218333,0.0,0.0,99.74169,-4.7350006,18,true,false,false,false,false,false,
749073,2019-01-23,13:11:59,-3.6500003,1008.12494,1020.044,98.70666,12.948333,0.0,0.0,13.42,2.8733344,106,false,false,false,false,false,false,
749076,2019-01-23,13:11:59,-5.949998,997.74506,1021.8418,1.2099994,17.271667,0.0,0.0,76.00832,-1.4366671,345,true,false,false,false,false,false,
722874,2019-01-23,13:11:59,-9.279999,1018.1251,1018.80054,11.83333,3.1750007,0.01999999,0.0,51.405003,4.2033315,202,false,true,false,false,false,false,
722867,2019-01-23,13:11:59,-9.425002,999.60864,995.31335,34.070007,7.9266663,0.0,0.0,49.07666,3.1166654,70,false,false,false,false,false,false,
722868,2019-01-23,13:11:59,-12.42,1019.8815,1017.07855,16.165,0.6916664,0.0,0.0,32.52165,2.6866682,29,false,false,false,false,false,false,
722865,2019-01-23,13:11:59,-5.646664,1010.01495,1004.1969,27.186674,7.9983315,0.0,0.0,29.681648,2.0600014,72,false,false,false,false,false,false,
722866,2019-01-23,13:11:59,-6.7333302,993.1006,1018.8994,27.378328,9.230002,0.03999998,0.0,68.89833,2.9433336,80,false,true,false,false,false,false,
722869,2019-01-23,13:11:59,-11.550006,1014.5964,1018.4011,14.549998,11.796667,0.0,0.0,44.553326,1.6483344,242,false,false,false,false,false,false,
749070,2019-01-23,13:11:59,-8.219998,1011.34467,1024.1995,14.084998,8.593334,0.0,0.0,83.67001,-4.3583326,87,true,false,false,false,false,false,
749072,2019-01-23,13:11:59,-3.3866665,1015.4832,1015.51184,15.094999,7.093332,0.0,0.0,91.184944,0.19999988,5,false,false,false,false,false,false,
749089,2019-01-23,13:11:59,-4.220002,1033.4683,1019.3138,24.983337,20.283335,0.0,0.0,5.9449997,1.900001,245,false,false,false,false,false,false,
722860,2019-01-23,13:11:59,-6.286664,989.2531,1018.9983,29.903324,14.886664,0.009999995,0.0,66.97165,2.7499995,243,false,true,false,false,false,false,
720202,2019-01-23,13:11:59,-14.34166,1014.10516,993.3132,13.498338,23.196661,0.0,0.0,85.548325,-1.840001,180,true,false,false,false,false,false,
749082,2019-01-23,13:11:59,-7.226667,994.5684,1010.56854,158.79834,36.050003,0.0,0.0,18.675001,-0.39999977,49,true,false,false,false,false,false,
725085,2019-01-23,13:11:59,-17.206667,1010.68176,1015.6169,15.753329,11.561669,0.029999979,0.0,50.419994,-12.603334,81,true,true,false,false,false,false,
725084,2019-01-23,13:11:59,-10.360002,1029.315,1015.5973,13.334997,3.0033326,0.09999994,0.0,51.384983,-6.003334,297,true,true,false,false,false,false,
749056,2019-01-23,13:11:59,-3.550001,1009.46954,1020.0,31.43333,12.051667,0.0,0.0,44.725,5.014998,313,false,false,false,false,false,false,
725088,2019-01-23,13:11:59,-14.850008,1019.4597,1012.87463,8.515,10.556664,0.09000002,0.0,95.94832,-9.275,143,true,true,false,false,false,false,
749058,2019-01-23,13:11:59,-1.0316664,997.0,1018.69946,21.918343,20.959997,0.0,0.0,20.04833,6.539999,92,false,false,false,false,false,false,
725087,2019-01-23,13:11:59,-11.659994,1017.7482,1016.3055,16.606665,18.505001,0.09999994,0.0,50.093338,-6.0966687,143,true,true,false,false,false,false,
725086,2019-01-23,13:11:59,-14.349992,1005.44806,1015.2853,9.634997,10.141665,0.0,0.0,50.16168,-7.8833375,39,true,false,false,false,false,false,
722801,2019-01-23,13:11:59,-16.633324,977.2416,1016.0116,8.525001,16.631666,0.0,0.0,84.49663,7.9100027,271,false,false,false,false,false,false,
722800,2019-01-23,13:11:59,-8.606664,1012.468,1018.4831,30.303343,17.06334,0.0,0.0,12.658327,5.213332,139,false,false,false,false,false,false,
722805,2019-01-23,13:11:59,-9.7716675,1014.9052,1019.0,25.151663,10.7283325,0.0,0.0,49.616665,3.1450002,329,false,false,false,false,false,false,
722806,2019-01-23,13:11:59,-2.8466675,1055.1471,1021.58997,31.328339,7.878333,0.0,0.0,28.98833,-0.14833328,264,true,false,false,false,false,false,
725080,2019-01-23,13:11:59,-13.705002,1008.8994,1014.54395,22.114998,16.03,0.15999992,3.1000013,93.33662,-7.845001,351,true,true,true,false,false,false,
725073,2019-01-23,13:11:59,-6.265,1016.1649,997.2131,19.494999,14.276667,0.03999998,0.0,61.338356,1.0,288,false,true,false,false,false,false,
749068,2019-01-23,13:11:59,-2.616667,1025.8584,1009.3305,11.591666,11.525001,0.0,0.0,87.45328,4.0100007,297,false,false,false,false,false,false,
725075,2019-01-23,13:11:59,-16.828335,1016.7917,1017.04846,16.219994,27.360004,0.029999979,0.0,55.298313,-11.319999,130,true,true,false,false,false,false,
691810,2019-01-23,13:11:59,-2.685001,978.4113,984.44165,2.253333,2.643332,0.0,0.0,25.778343,-1.4866668,279,true,false,false,false,false,false,
725079,2019-01-23,13:11:59,-13.3666725,1014.7286,1012.6006,17.035002,9.751668,0.119999915,0.0,50.66334,-7.8833303,124,true,true,false,false,false,false,
725070,2019-01-23,13:11:59,-12.041668,1012.7113,1015.5,10.593334,19.628332,0.21000002,3.1999981,53.381676,-6.514998,99,true,true,true,false,false,false,
722821,2019-01-23,13:11:59,7.330003,1031.3733,1028.3945,9.043334,13.853338,1.7145002,0.0,90.90836,7.9066706,235,false,true,false,false,false,false,
722822,2019-01-23,13:11:59,5.5416656,1019.8149,1023.7819,13.278333,13.133331,0.26000017,0.0,88.99671,6.8800035,281,false,true,false,false,false,false,
725095,2019-01-23,13:11:59,-13.680003,987.5733,1012.48315,20.698332,9.509999,0.119999915,2.6000001,90.02332,-8.270001,151,true,true,true,false,false,false,
749045,2019-01-23,13:11:59,8.049999,1031.6503,1018.3994,78.34001,20.826658,0.0,0.0,37.219986,15.204999,80,false,false,false,false,false,false,
749044,2019-01-23,13:11:59,10.250006,996.18005,1017.8994,115.24332,13.856669,0.0,0.0,33.863335,15.733341,6,false,false,false,false,false,false,
725098,2019-01-23,13:11:59,-13.099994,996.81506,1014.2717,15.700001,9.373335,0.119999915,0.0,78.55,-8.800001,53,true,true,false,false,false,false,
725097,2019-01-23,13:11:59,-12.960002,1009.83203,1012.858,5.940002,12.518335,0.13000008,3.3999984,88.08833,-6.706665,243,true,true,true,false,false,false,
722820,2019-01-23,13:11:59,5.338334,1050.4183,1023.9079,9.175002,9.653333,0.40999988,0.0,50.06667,6.5799966,236,false,true,false,false,false,false,
725090,2019-01-23,13:11:59,-11.216673,1014.69946,1015.418,21.096672,13.636664,0.069999985,1.6999992,65.63003,-5.0966673,23,true,true,true,false,false,false,
720273,2019-01-23,13:11:59,6.1766677,1031.5183,1010.89,13.208337,13.811666,0.0,0.0,19.576662,6.970001,298,false,false,false,false,false,false,
720275,2019-01-23,13:11:59,-14.859999,996.95,993.2362,12.794997,12.896666,0.0,0.0,28.296673,-10.9000025,330,true,false,false,false,false,false,
720274,2019-01-23,13:11:59,2.9999998,1003.70825,1023.3834,12.663333,5.9033346,0.0,0.0,41.41667,5.85,25,false,false,false,false,false,false,
720277,2019-01-23,13:11:59,0.6799999,994.065,985.9085,4.921667,8.953332,0.0,0.0,77.776695,1.0,274,false,false,false,false,false,false,
720279,2019-01-23,13:11:59,1.5399995,1010.2084,986.552,14.838332,1.9933331,0.0,0.0,34.47501,4.9499984,126,false,false,false,false,false,false,
720278,2019-01-23,13:11:59,-2.740001,1023.9016,1024.4066,13.089997,6.463331,0.0,0.0,40.76501,0.0,48,false,false,false,false,false,false,
720262,2019-01-23,13:11:59,-12.210008,995.37964,1010.0151,13.103333,4.1200004,0.0,0.0,32.045002,-8.099995,136,true,false,false,false,false,false,
720261,2019-01-23,13:11:59,-3.9,980.37195,1003.2932,12.836661,1.8383334,0.0,0.0,72.34168,-0.8000004,234,true,false,false,false,false,false,
720266,2019-01-23,13:11:59,-6.9499993,976.4018,997.08844,13.399999,6.055001,0.0,0.0,93.093376,-3.9449985,292,true,false,false,false,false,false,
720265,2019-01-23,13:11:59,2.5800009,1008.6201,993.223,12.205002,6.1866674,0.0,0.0,69.07002,4.900001,170,false,false,false,false,false,false,
720268,2019-01-23,13:11:59,11.303339,999.12866,1005.7786,13.498331,2.7350006,0.0,0.0,15.2800045,12.713326,146,false,false,false,false,false,false,
720259,2019-01-23,13:11:59,7.958338,974.8995,958.8363,7.8633323,5.97333,0.0,0.0,43.569992,9.800001,283,false,false,false,false,false,false,
720258,2019-01-23,13:11:59,-19.023338,997.46173,982.9213,13.236673,5.9649982,0.0,0.0,51.52335,-14.15,324,true,false,false,false,false,false,
703710,2019-01-23,13:11:59,-4.0583353,1010.0036,1007.80054,13.426663,23.601671,0.31999984,0.7000004,78.29662,-0.15333328,24,true,true,true,false,false,false,
720296,2019-01-23,13:11:59,0.1416667,1007.7687,1028.4714,15.031666,4.426667,0.0,0.0,92.47166,2.9899995,81,false,false,false,false,false,false,
720299,2019-01-23,13:11:59,-5.086665,1005.343,981.55804,14.970004,15.706666,0.0,0.0,7.0933347,0.0,299,false,false,false,false,false,false,
720298,2019-01-23,13:11:59,-1.3999994,983.875,962.7167,15.906662,12.396666,0.0,0.0,41.99168,0.0,233,false,false,false,false,false,false,
720282,2019-01-23,13:11:59,4.249999,1003.5817,1026.945,8.801664,10.1100025,0.0,0.0,42.855003,5.9033327,62,false,false,false,false,false,false,
720281,2019-01-23,13:11:59,-10.275001,999.3136,995.5029,14.9000025,10.578332,0.0,0.0,24.168327,-2.5,333,true,false,false,false,false,false,
720284,2019-01-23,13:11:59,-12.579999,996.2083,1005.8732,4.0483327,5.483333,0.0,0.0,90.465034,-9.906671,121,true,false,false,false,false,false,
720283,2019-01-23,13:11:59,-18.279995,989.6979,1012.0483,13.068334,16.428333,0.0,0.0,98.391624,-13.529999,149,true,false,false,false,false,false,
720286,2019-01-23,13:11:59,-4.5800004,992.3482,984.90356,23.93333,10.919998,0.0,0.0,5.634999,-2.0099998,326,true,false,false,false,false,false,
720288,2019-01-23,13:11:59,-1.799999,969.1416,967.6818,10.411668,10.929998,0.0,0.0,6.7916627,1.9400007,145,false,false,false,false,false,false,
720287,2019-01-23,13:11:59,-10.66,1011.6932,996.23004,16.393332,8.503335,0.0,0.0,15.020007,-6.91667,291,true,false,false,false,false,false,
722897,2019-01-23,13:11:59,-3.8399985,1010.3846,1007.9979,22.7,7.6600003,0.13999997,0.0,60.94999,2.586667,99,false,true,false,false,false,false,
722880,2019-01-23,13:11:59,-7.9233327,1009.6451,1009.11835,23.35333,11.506669,0.009999995,0.0,70.92166,3.3250015,219,false,true,false,false,false,false,
722885,2019-01-23,13:11:59,-8.265,1018.0369,1011.96,16.63,2.6666665,0.01999999,0.0,50.06333,3.1666653,282,false,true,false,false,false,false,
722886,2019-01-23,13:11:59,-8.96,1010.1451,1012.4563,18.418331,17.45,0.029999979,0.0,97.13338,1.6200008,298,false,true,false,false,false,false,
720257,2019-01-23,13:11:59,-13.92667,990.9612,1015.1087,15.003328,9.823334,0.0,0.0,9.005002,-2.9449992,290,true,false,false,false,false,false,
722899,2019-01-23,13:11:59,-9.121664,1027.0435,1018.4027,14.476671,16.038332,0.009999995,0.0,66.880005,1.9333324,225,false,true,false,false,false,false,
726414,2019-01-23,13:11:59,-9.173333,1009.0335,1009.1215,8.009998,17.503332,0.0,0.0,70.944984,-7.950004,80,true,false,false,false,false,false,
726415,2019-01-23,13:11:59,-14.550007,989.4317,991.0553,10.365,12.588335,0.0,0.0,35.851677,-11.494994,12,true,false,false,false,false,false,
726416,2019-01-23,13:11:59,-14.7249975,1002.5588,1000.1036,12.846664,12.819998,0.01999999,1.3000001,50.171654,-10.350003,266,true,true,true,false,false,false,
726417,2019-01-23,13:11:59,-19.734999,1000.7631,1000.1452,16.071665,12.786663,0.0,0.0,11.116672,-16.650011,350,true,false,false,false,false,false,
726410,2019-01-23,13:11:59,-16.473335,984.78217,1016.19946,12.533331,11.833334,0.03999998,5.2999997,96.218376,-12.424999,30,true,true,true,false,false,false,
726413,2019-01-23,13:11:59,-14.513331,1007.13824,1014.44305,11.785004,8.873336,0.0,0.0,18.878336,-10.940002,357,true,false,false,false,false,false,
726409,2019-01-23,13:11:59,-14.850004,999.5849,998.65784,14.555001,15.028334,0.0,0.0,2.2333338,-10.766665,354,true,false,false,false,false,false,
726404,2019-01-23,13:11:59,-18.933344,995.0135,983.3751,14.6383295,15.506667,0.0,0.0,52.13501,-15.01333,17,true,false,false,false,false,false,
726405,2019-01-23,13:11:59,-12.696664,993.1434,991.9449,14.201669,23.258335,0.0,0.0,41.42835,-9.480001,77,true,false,false,false,false,false,
727730,2019-01-23,13:11:59,-8.466662,921.9444,1022.5,15.15167,9.455001,0.03999998,4.0,77.23667,-5.2966647,12,true,true,true,false,false,false,
726400,2019-01-23,13:11:59,-14.820002,992.0237,1015.95844,16.29166,21.546665,0.059999958,5.3999968,60.258347,-10.614996,312,true,true,true,false,false,false,
726430,2019-01-23,13:11:59,-17.416677,997.62177,1015.17834,16.038332,22.67333,0.059999958,4.600003,52.988316,-13.358327,284,true,true,true,false,false,false,
726436,2019-01-23,13:11:59,-13.72,981.30865,1016.3994,9.528334,8.401665,0.13000008,7.399996,53.975,-10.880003,135,true,true,true,false,false,false,
725104,2019-01-23,13:11:59,-13.640003,1017.5815,1016.5254,9.14,5.1700006,0.03999998,0.0,56.625004,-9.820002,286,true,true,false,false,false,false,
725103,2019-01-23,13:11:59,-11.46667,1004.6585,996.4435,18.00167,14.968334,0.15000002,0.0,52.984985,-5.345001,24,true,true,false,false,false,false,
726437,2019-01-23,13:11:59,-22.079994,998.0082,989.7166,13.88,8.54,0.0,0.0,72.62334,-17.311663,282,true,false,false,false,false,false,
726438,2019-01-23,13:11:59,-20.820002,1026.5599,1022.0,17.564997,6.151667,0.0,0.0,20.711666,-15.680005,127,true,false,false,false,false,false,
725101,2019-01-23,13:11:59,-8.841661,1017.5768,1030.1997,12.010001,0.043333333,0.0,0.0,55.91333,-5.9350004,266,true,false,false,false,false,false,
725107,2019-01-23,13:11:59,-16.419994,1022.6414,1013.8586,12.456668,15.173331,0.11000002,0.0,51.30668,-10.700001,9,true,true,false,false,false,false,
726435,2019-01-23,13:11:59,-11.333337,989.3382,1014.69946,16.213331,18.806665,0.09000002,7.899996,94.66502,-7.899996,178,true,true,true,false,false,false,
725105,2019-01-23,13:11:59,-17.433332,1014.7851,1017.30054,13.433331,10.16,0.11000002,0.0,50.83668,-10.603331,135,true,true,false,false,false,false,
727750,2019-01-23,13:11:59,-12.499996,915.5384,1017.6006,37.17834,24.639997,0.029999979,1.4000008,50.985,-5.2483335,255,true,true,true,false,false,false,
726425,2019-01-23,13:11:59,-17.173332,1019.3869,1018.5703,11.276666,20.769997,0.01999999,0.0,62.62334,-12.969997,240,true,true,false,false,false,false,
726426,2019-01-23,13:11:59,-20.966667,997.425,995.6069,12.295001,7.953334,0.0,0.0,47.106663,-16.939995,260,true,false,false,false,false,false,
726427,2019-01-23,13:11:59,-14.539998,1005.61993,1016.3199,14.210003,17.31667,0.0,0.0,12.993335,-11.086671,332,true,false,false,false,false,false,
726424,2019-01-23,13:11:59,-15.466662,1020.7649,1019.69305,15.90167,18.151663,0.03999998,0.0,51.118355,-11.03,358,true,true,false,false,false,false,
727755,2019-01-23,13:11:59,-12.233326,944.80054,1015.7599,43.62166,19.308336,0.13999997,2.8999991,50.46999,-4.5866656,211,true,true,true,false,false,false,
726418,2019-01-23,13:11:59,-6.873336,1014.3017,1014.3314,15.175006,7.939999,0.0,0.0,29.803345,-4.8700004,94,true,false,false,false,false,false,
726419,2019-01-23,13:11:59,-12.258331,1024.83,1020.19946,15.559999,13.333333,0.009999995,0.0,89.04166,-8.354995,191,true,true,false,false,false,false,
727720,2019-01-23,13:11:59,-8.850002,913.3185,1021.1816,27.518343,11.175,0.09999994,2.099999,84.68337,-3.385002,214,true,true,true,false,false,false,
725165,2019-01-23,13:11:59,-14.659992,1001.81824,1038.0286,14.551665,11.003332,0.0,0.0,31.433336,-6.8066688,295,true,false,false,false,false,false,
726498,2019-01-23,13:11:59,-4.7150006,981.69653,994.36035,11.366666,28.458332,0.0,0.0,34.94334,-2.9499998,53,true,false,false,false,false,false,
726499,2019-01-23,13:11:59,-5.7033305,1005.3401,1009.90497,11.468334,25.706667,0.0,0.0,30.82334,-2.5133336,315,true,false,false,false,false,false,
725150,2019-01-23,13:11:59,-13.465002,958.2148,1014.67017,19.713337,11.294999,0.09999994,4.699999,52.204994,-9.024995,85,true,true,true,false,false,false,
725155,2019-01-23,13:11:59,-10.313336,997.41626,996.8582,11.971665,17.31833,0.0,0.0,79.938324,-6.435001,31,true,false,false,false,false,false,
726480,2019-01-23,13:11:59,-17.276667,999.44525,1022.4146,13.371664,20.121668,0.029999979,7.399996,53.759995,-13.1583395,158,true,true,true,false,false,false,
726482,2019-01-23,13:11:59,-17.399996,1004.3551,1008.13184,11.0633335,25.948336,0.0,0.0,52.235027,-13.919999,350,true,false,false,false,false,false,
725157,2019-01-23,13:11:59,-17.126661,1010.55023,1016.1055,12.52,26.591673,0.03999998,0.0,52.45834,-12.380003,347,true,true,false,false,false,false,
